0.748423532995793,0.8290303755349093,0.793150306512266,0.72092444467859,0.7297027057154194,0.7790806378286829,0.7737450139549482,0.8224797808501294,0.7414553297051467,0.7549398681980881,0.7692931995973973,100
0.7501452839666327,0.8314816921854519,0.7978310165604999,0.717433683788644,0.7302123856889741,0.7807056377659486,0.779204542092746,0.8230847296011861,0.7456782448534937,0.755388366366443,0.771116558287002,70
0.7304153127368506,0.840415878501614,0.8101722587924303,0.7150856681560812,0.7352534444396249,0.784981048033453,0.7871786284409846,0.8256227631395698,0.7555432198233298,0.739398060689024,0.7724066282752963,40
0.7113990750506303,0.8752734327583508,0.881700636485863,0.7369714298189575,0.7741507442923683,0.8024558313765618,0.8005142244748459,0.8308711001135529,0.8368179660661613,0.759356262907337,0.8009510703344628,10
0.7494934071862935,0.8315856531754144,0.7960305023332067,0.7189326314968209,0.729914104008526,0.779892219004581,0.7772190301633104,0.8228737594197958,0.7437044656106053,0.7548082094845019,0.7704453981883056,80
0.7504931007961695,0.8356681710648741,0.8037070091662893,0.7156415136942863,0.7311884092842289,0.7835554730378272,0.7842087575134126,0.8253274102408384,0.7515661898088921,0.7564370772293122,0.7737793111836131,50
0.7200831641872361,0.8542303416221219,0.8387034268938969,0.7215970831157869,0.750707910541414,0.792557545049103,0.7964629626631918,0.8258768114114511,0.7829778857428377,0.748147291222634,0.7831344422449673,20
0.7488979884221131,0.8301771146320053,0.7944545127936495,0.7199311932681549,0.7299809014849596,0.7792590098501507,0.7751760355428581,0.8224626570393271,0.742450215811194,0.7547717256006535,0.7697561354445066,90
0.7497680697046574,0.8337459144777559,0.80062144686045,0.7161342774400409,0.7300019013278878,0.781920794333102,0.7811708500630541,0.824903767419643,0.7481391901637698,0.75524019694971,0.772164640874007,60
0.7242943108076529,0.8456708354484891,0.8204260032142108,0.7178781948847819,0.7419638081570235,0.7875946911988765,0.7920208966706475,0.8239770666843772,0.763690626733842,0.7421890538904347,0.7759705487690336,30
